id,tx_datetime,tx_type,tx_amount,bal_after_tx,tx_qty,account_no,stock_code
4148,2024-01-10,매수,638300.0,4913243,13,30265088-30,69960.0
4149,2024-02-05,매수,3648200.0,30173300,37,741–8841–6669-5,64760.0
4150,2024-03-06,매수,31880.0,10675367,4,707-06-670577,42670.0
4151,2024-01-19,매수,8241800.0,62562061,98,14322092-49,35900.0
4152,2024-05-28,매수,534600.0,74917641,27,1400-3329,15760.0
4153,2024-01-31,매수,5428800.0,3733144,52,746673-394586,10060.0
4154,2024-06-04,매수,8110300.0,18874010,73,45732095-476,11170.0
4155,2024-02-22,매수,1710000.0,16493079,50,3359-3792,5850.0
4156,2024-05-13,매수,554400.0,34520979,14,79825161-85,29780.0
4157,2024-02-02,매수,2552450.0,58073342,71,168-17-097458,1450.0
4158,2024-02-15,매수,1373400.0,89547743,36,360–6880–0688-6,16360.0
4159,2024-03-13,매수,303800.0,53478583,14,21972261-77,7070.0
4160,2024-02-02,매수,11220000.0,69587833,100,9226-8744,39490.0
4161,2024-02-13,매수,5528000.0,88072113,80,787–2064–1450-1,25900.0
4162,2024-05-13,매수,1209500.0,95351114,59,81999842-58,336260.0
4163,2024-04-18,매수,88800.0,57438348,5,9667-9971,3090.0
4164,2024-03-22,매수,3972150.0,148928,97,98806970-48,17800.0
4165,2024-04-29,매수,13617000.0,35982164,90,163990-515643,9150.0
4166,2024-04-25,매수,2497050.0,96134882,93,647-97-272197,880.0
4167,2024-02-15,매수,970450.0,93336498,65,93518844-893,6360.0
4168,2024-01-02,매수,161230.0,41473769,23,70328436-601,138930.0
4169,2024-03-11,매수,379000.0,82849619,10,06264867-86,20150.0
4170,2024-04-12,매수,143550.0,91357458,3,97811986-10,35720.0
4171,2024-03-07,매수,609090.0,60932804,79,876011-745290,10140.0
4172,2024-05-10,매수,12536000.0,57066652,80,58000010-73,18260.0
4173,2024-03-12,매수,483000.0,22633980,6,19115633-608,4490.0
4174,2024-03-11,매수,9789300.0,15355322,73,5490-9188,121600.0
4175,2024-05-27,매수,1371370.0,71380992,91,34959038-313,35250.0
4176,2024-04-12,매수,3128000.0,86097056,46,43188995-715,23530.0
4177,2024-03-18,매수,2152800.0,56902951,78,91182812-209,89860.0
4178,2024-04-04,매수,3504100.0,12374859,67,20520613-673,241560.0
4179,2024-05-13,매수,25773000.0,61445656,33,547-96-990197,207940.0
4180,2024-01-19,매수,27850000.0,55476323,100,471827-794898,247540.0
4181,2024-02-01,매수,10400000.0,8325724,50,794-23-035836,5380.0
4182,2024-04-01,매수,1158100.0,98013283,74,060–2912–8422-8,240.0
4183,2024-03-11,매수,1819200.0,20240011,24,3976-5453,41510.0
4184,2024-04-23,매수,12113400.0,36497820,78,9120-1673,5387.0
4185,2024-02-29,매수,1738000.0,44774895,79,07868173-591,3090.0
4186,2024-01-26,매수,714000.0,10542586,24,04084792-704,5420.0
4187,2024-01-04,매수,1281000.0,25503886,35,37616231-79,9830.0
4188,2024-04-02,매수,1595650.0,74604901,97,10147790-77,240.0
4189,2024-03-22,매수,18181500.0,62806788,93,44887696-82,277810.0
4190,2024-01-04,매수,1587300.0,44573461,13,9807-8795,6280.0
4191,2024-05-14,매수,33464000.0,2682222,89,1310-7903,298050.0
4192,2024-02-07,매수,932400.0,88800876,18,787357-133049,111770.0
4193,2024-01-11,매수,166000.0,81102125,2,5601-4717,180640.0
4194,2024-05-10,매수,17168100.0,89765056,89,889–7440–6259-1,68270.0
4195,2024-03-19,매수,24223500.0,61509011,63,238959-979328,7310.0
4196,2024-01-17,매수,2850000.0,39066555,38,5868-3191,361610.0
4197,2024-02-21,매수,4582400.0,96053130,64,7328-8383,42700.0
4198,2024-02-22,매수,811200.0,90241113,39,341–7669–0156-0,336260.0
4199,2024-06-12,매수,3465000.0,7137145,11,794463-544498,357780.0
4200,2024-04-22,매수,92960.0,48752773,8,3359-3792,5940.0
4201,2024-04-26,매수,678000.0,33026177,4,53645403-00,79550.0
4202,2024-05-08,매수,38190000.0,99416286,95,70328436-601,51910.0
4203,2024-02-16,매수,909000.0,32947855,3,666–9916–0037-7,3670.0
4204,2024-01-02,매수,1536400.0,28821530,46,107982-561868,36930.0
4205,2024-01-04,매수,1728000.0,44483964,54,06264867-86,6040.0
4206,2024-03-22,매수,9726600.0,9217191,87,945365-763338,28300.0
4207,2024-02-07,매수,289350.0,68241315,15,433191-625222,240.0
4208,2024-05-22,매수,1764000.0,54112651,60,32527268-129,36460.0
4209,2024-03-25,매수,15925000.0,25644097,65,4878-8684,58470.0
4210,2024-05-08,매수,7562800.0,99301219,73,74595261-909,185750.0
4211,2024-01-11,매수,27600000.0,29044918,80,32939048-531,128940.0
4212,2024-03-20,매수,4924800.0,15678596,81,436–4521–1695-4,36830.0
4213,2024-03-04,매수,5148000.0,13317273,44,1310-7903,96770.0
4214,2024-04-02,매수,13327300.0,28762981,79,957–3012–5720-7,66970.0
4215,2024-02-20,매수,5440000.0,91129733,16,2534-3021,51900.0
4216,2024-03-29,매수,960000.0,41259615,6,29104941-95,5070.0
4217,2024-03-22,매수,3741200.0,82862590,47,234383-793053,4490.0
4218,2024-03-05,매수,1201010.0,16438795,83,379838-972893,316140.0
4219,2024-01-17,매수,8457600.0,11716730,96,91763491-88,1040.0
4220,2024-02-06,매수,4818500.0,44501673,23,53626823-930,348370.0
4221,2024-05-29,매수,304750.0,79202857,25,045058-734381,5940.0
4222,2024-01-12,매수,2388000.0,98678027,80,164178-606887,1450.0
4223,2024-06-04,매수,1910400.0,34217004,64,8376-2813,1120.0
4224,2024-06-03,매수,4300800.0,34122806,84,26638587-087,47050.0
4225,2024-04-16,매수,217415.0,17084908,67,111-73-976946,400.0
4226,2024-04-24,매수,350000.0,72402439,8,2439-9131,5290.0
4227,2024-03-19,매수,1092000.0,54717894,15,022–0704–3376-7,5930.0
4228,2024-05-24,매수,687960.0,42799687,84,8128-1453,42670.0
4229,2024-01-18,매수,6435000.0,66500579,55,8666-5524,214450.0
4230,2024-03-25,매수,2797600.0,96688475,52,724-14-585025,35720.0
4231,2024-05-09,매수,4686000.0,70505833,6,831334-983196,207940.0
4232,2024-03-22,매수,15112200.0,91215853,89,497-79-481818,660.0
4233,2024-01-31,매수,6490700.0,50116552,47,371–0950–3262-3,12450.0
4234,2024-05-23,매수,4012500.0,60331022,75,49801424-34,47810.0
4235,2024-05-28,매수,36690.0,88319098,3,65234069-61,5940.0
4236,2024-03-28,매수,7626800.0,97517079,92,930-90-661065,383310.0
4237,2024-06-12,매수,2327500.0,2314640,19,50901884-154,270.0
4238,2024-06-05,매수,1256750.0,81142335,55,288-96-565351,353200.0
4239,2024-03-21,매수,1368120.0,36691192,78,831334-983196,26960.0
4240,2024-03-07,매수,1898000.0,76888319,40,022–0704–3376-7,4000.0
4241,2024-03-19,매수,1633500.0,47815965,33,250-35-088431,78930.0
4242,2024-02-01,매수,14955000.0,70604910,75,325–8883–1176-8,36570.0
4243,2024-03-07,매수,278400.0,82908840,4,831334-983196,100.0
4244,2024-04-26,매수,183750.0,68005586,50,259517-428809,47040.0
4245,2024-02-05,매수,1498500.0,99096400,30,624–3845–7089-8,241560.0
4246,2024-02-06,매수,3624000.0,79734611,30,974-06-379210,96770.0
4247,2024-03-19,매수,19089500.0,55614140,73,082601-686328,278470.0
4248,2024-03-04,매수,282315.0,23912168,87,1061-1433,88350.0
4249,2024-03-15,매수,5064000.0,17775470,16,5866-7914,3670.0
4250,2024-02-14,매수,616800.0,88362214,16,00144528-368,16360.0
4251,2024-04-29,매수,5595900.0,84701338,69,707-06-670577,95340.0
4252,2024-02-16,매수,588770.0,80900639,91,431–8114–9252-1,18880.0
4253,2024-04-12,매수,961600.0,6081791,16,19570427-61,302440.0
4254,2024-04-25,매수,7256000.0,42001265,80,746673-394586,68760.0
4255,2024-01-18,매수,850500.0,14366770,18,3540-4286,4000.0
4256,2024-04-11,매수,4695000.0,36083606,30,61377941-723,9150.0
4257,2024-03-22,매수,2058200.0,6416043,41,1591-4147,78930.0
4258,2024-04-16,매수,4255200.0,24078350,72,775377-848582,10620.0
4259,2024-02-14,매수,2585450.0,96736201,89,4008-2360,2790.0
4260,2024-03-13,매수,11914000.0,16455389,74,083492-288398,5387.0
4261,2024-06-05,매수,1963300.0,26041037,58,541-19-468083,229640.0
4262,2024-05-09,매수,22173500.0,53464287,61,1232-6001,298020.0
4263,2024-05-17,매수,936200.0,12275893,31,20805818-18,5420.0
4264,2024-01-11,매수,1488000.0,21449456,62,436–4521–1695-4,298380.0
4265,2024-02-13,매수,4267200.0,81886030,96,37616231-79,8930.0
4266,2024-06-07,매수,1630200.0,70213377,19,666–9916–0037-7,35760.0
4267,2024-03-20,매수,266000.0,87840581,5,965–6909–4676-4,241560.0
4268,2024-03-26,매수,342000.0,61119375,12,781–3221–0927-8,4990.0
4269,2024-05-28,매수,24460.0,50128905,2,389–0705–9923-8,5940.0
4270,2024-01-10,매수,2415600.0,53135277,18,124281-326338,280360.0
4271,2024-05-03,매수,534960.0,41293262,72,2439-9131,6800.0
4272,2024-05-24,매수,787050.0,35373474,27,265905-985777,36460.0
4273,2024-03-12,매수,8082900.0,7588871,63,49316297-836,282330.0
4274,2024-02-02,매수,561720.0,57845631,93,988718-074278,85620.0
4275,2024-05-24,매수,4857300.0,42770080,27,147-46-926332,68270.0
4276,2024-04-29,매수,4636000.0,46045083,19,60693865-09,39030.0
4277,2024-03-19,매수,2705100.0,12334980,71,565–7440–0690-9,5420.0
4278,2024-03-18,매수,1422400.0,1220387,28,73343563-058,241560.0
4279,2024-02-29,매수,1845000.0,45984585,75,69736784-623,28050.0
4280,2024-01-26,매수,193800.0,77218184,1,416390-318912,36570.0
4281,2024-02-21,매수,1572650.0,83863470,71,889–7440–6259-1,42660.0
4282,2024-02-06,매수,1984450.0,25889465,43,032-06-523913,403870.0
4283,2024-01-09,매수,68432000.0,54229531,91,709–2015–9478-2,207940.0
4284,2024-02-21,매수,25272000.0,31590363,78,922-83-065312,51915.0
4285,2024-05-16,매수,3391500.0,10992073,95,201–3630–0102-0,2790.0
4286,2024-02-02,매수,152800.0,78929008,2,831-73-478157,196170.0
4287,2024-01-17,매수,12096000.0,82537745,42,632375-428679,357780.0
4288,2024-04-15,매수,12972000.0,72151893,69,975-04-776987,14680.0
4289,2024-04-22,매수,442200.0,89941270,55,80211459-64,138930.0
4290,2024-03-14,매수,907500.0,49128383,22,07868173-591,81660.0
4291,2024-04-24,매수,1073120.0,1422039,76,383524-881209,316140.0
4292,2024-04-04,매수,1302000.0,3334534,14,21323484-639,10060.0
4293,2024-02-07,매도,1860000.0,84586828,24,307782-878880,4490.0
4294,2024-03-08,매수,373750.0,92147682,13,315752-290695,323410.0
4295,2024-03-12,매수,2567500.0,53674032,25,721-96-486275,192820.0
4296,2024-03-26,매수,10670400.0,63745010,76,565–9049–7951-6,250.0
4297,2024-03-07,매수,1553200.0,67686594,44,90542495-945,5420.0
4298,2024-03-08,매수,2604000.0,42407607,60,092-02-068244,14820.0
4299,2024-02-29,매수,1680000.0,91844876,12,903827-599704,9150.0
4300,2024-01-31,매수,2950000.0,44181443,25,666–9916–0037-7,90430.0
4301,2024-02-14,매수,3636000.0,83405392,45,32349681-91,32830.0
4302,2024-04-23,매수,8239000.0,72728617,70,358-46-409260,214450.0
4303,2024-04-15,매수,3139200.0,68423690,72,724-14-585025,403870.0
4304,2024-01-10,매수,3024000.0,21114263,56,982313-924393,47050.0
4305,2024-05-28,매수,1305620.0,9791816,97,6934-1139,175330.0
4306,2024-02-14,매수,1766250.0,3475546,75,497-79-481818,28050.0
4307,2024-03-22,매수,508480.0,70528191,56,62380504-802,10140.0
4308,2024-02-21,매수,530250.0,87789991,21,794463-544498,9520.0
4309,2024-01-17,매수,1809000.0,45463442,54,544–1128–6222-4,5420.0
4310,2024-05-17,매수,4115000.0,35829837,50,212525-894683,402340.0
4311,2024-02-23,매수,3876400.0,11133942,44,84753446-40,11790.0
4312,2024-02-21,매수,12127500.0,34315696,49,02373826-37,457190.0
4313,2024-05-20,매수,2088000.0,10643943,72,903827-599704,36460.0
4314,2024-02-27,매수,3351200.0,38772208,59,360–6880–0688-6,35720.0
4315,2024-04-08,매수,635800.0,62641924,11,860677-355912,4800.0
4316,2024-02-16,매수,4825750.0,79414316,97,93518844-893,4000.0
4317,2024-06-10,매수,7004400.0,38579862,78,368880-820189,402340.0
4318,2024-03-26,매수,219000.0,58818656,15,476337-390580,115450.0
4319,2024-04-23,매수,26455000.0,84418726,65,9667-9971,6400.0
4320,2024-02-01,매수,668950.0,78765224,85,044961-978299,138930.0
4321,2024-06-12,매수,5615800.0,73290901,43,056–1027–4474-3,1040.0
4322,2024-01-22,매도,4171300.0,11300933,59,19115633-608,383220.0
4323,2024-06-07,매수,250600.0,73272241,7,874–2803–6164-0,51600.0
4324,2024-03-06,매수,567200.0,67686216,8,724-14-585025,361610.0
4325,2024-03-04,매수,3005700.0,95909234,43,9310-2574,52690.0
4326,2024-01-03,매수,8959500.0,51373780,33,64729240-98,247540.0
4327,2024-04-18,매수,2828750.0,5193030,73,06141965-589,89030.0
4328,2024-04-15,매수,5196800.0,3511484,58,246996-432360,33780.0
4329,2024-04-29,매수,156800.0,2538937,7,858-09-172815,103590.0
4330,2024-03-27,매수,9255400.0,61984887,77,72965249-39,9540.0
4331,2024-05-29,매수,1230900.0,45127732,11,72965249-39,6280.0
4332,2024-04-19,매수,4911500.0,30742523,95,526–4982–0130-1,31980.0
4333,2024-02-16,매수,13009200.0,66117038,74,046–3316–3135-9,5070.0
4334,2024-04-18,매수,1136460.0,67587965,94,4387-5235,175330.0
4335,2024-03-08,매수,3720000.0,8191227,12,018475-885599,810.0
4336,2024-02-19,매수,9470000.0,8697609,100,48323716-20,365340.0
4337,2024-04-15,매수,2451000.0,24776475,95,2534-3021,28050.0
4338,2024-03-18,매수,566580.0,29678329,38,40405218-76,316140.0
4339,2024-06-07,매수,2695600.0,39550789,92,14322092-49,178320.0
4340,2024-02-23,매수,139360.0,46966914,8,9300-2542,35250.0
4341,2024-02-28,매수,5245800.0,24723755,42,345221-335934,39490.0
4342,2024-03-04,매수,1817600.0,43994642,16,7222-8217,329180.0
4343,2024-05-07,매수,6288000.0,72153035,80,75524736-561,35760.0
4344,2024-05-30,매수,2205000.0,60482495,70,256835-098321,18290.0
4345,2024-05-07,매수,5033900.0,64922930,71,458-66-048596,383220.0
4346,2024-05-20,매수,1010400.0,82949734,6,452–5072–0886-1,18670.0
4347,2024-02-21,매수,343000.0,69728235,7,36030052-24,161890.0
4348,2024-03-20,매수,424500.0,87274058,75,5528-8893,73240.0
4349,2024-01-12,매수,5939200.0,25597408,64,9931-8374,1040.0
4350,2024-06-07,매수,8177100.0,34950194,97,826-09-513084,365340.0
4351,2024-01-23,매수,1496000.0,39229265,44,201–3630–0102-0,9420.0
4352,2024-01-08,매수,2790000.0,132472,93,892–0797–0578-8,56190.0
4353,2024-03-04,매수,14713600.0,34785239,88,212525-894683,196170.0
4354,2024-05-02,매수,2400300.0,38590089,54,34959038-313,5290.0
4355,2024-02-22,매수,8085000.0,48170673,77,758-10-961519,196170.0
4356,2024-01-22,매수,4858000.0,53492186,70,9034-8909,328130.0
4357,2024-01-29,매수,3609000.0,16219302,30,02373826-37,96770.0
4358,2024-06-11,매수,3185600.0,90101122,44,6934-1139,10620.0
4359,2024-02-27,매수,7171500.0,99060539,21,323188-497035,298050.0
4360,2024-03-06,매수,6479200.0,23426343,56,412-75-037169,96770.0
4361,2024-03-13,매수,2911000.0,96307538,82,808–8199–9176-0,7660.0
4362,2024-04-05,매수,1639900.0,17253245,23,1153-4298,23530.0
4363,2024-02-27,매수,3036000.0,43506731,69,88316447-41,8930.0
4364,2024-01-12,매수,6422000.0,15127167,26,020311-496729,352820.0
4365,2024-04-26,매수,6461000.0,28893856,91,079-29-925009,100.0
4366,2024-04-02,매수,1849750.0,66322654,49,72481549-32,6040.0
4367,2024-05-20,매수,12517200.0,6406102,76,57703722-844,192820.0
4368,2024-01-02,매수,1470000.0,92848086,25,0372-8394,138040.0
4369,2024-01-11,매수,3078000.0,82237876,90,25129677-595,36930.0
4370,2024-01-11,매수,2194100.0,66740318,37,86753447-06,11210.0
4371,2024-02-05,매수,28086000.0,58000841,93,015-87-741911,298020.0
4372,2024-02-14,매수,4873500.0,67798090,45,83008780-767,145720.0
4373,2024-02-02,매수,4169600.0,43669253,32,621673-673522,5385.0
4374,2024-04-22,매수,10018800.0,81702430,66,7101-6501,5387.0
4375,2024-01-17,매수,3419100.0,25381167,29,83903637-272,96770.0
4376,2024-05-28,매수,5808000.0,19551387,88,476337-390580,71050.0
4377,2024-01-09,매수,2508000.0,42981020,44,3692-4297,12750.0
4378,2024-04-29,매수,2354500.0,64851918,85,107982-561868,4990.0
4379,2024-05-09,매수,11929500.0,93833997,33,909–1984–8664-5,298050.0
4380,2024-04-12,매수,4252050.0,31433311,99,948880-122494,403870.0
4381,2024-01-24,매수,2763450.0,12437621,69,902586-179071,55550.0
4382,2024-03-22,매수,5238000.0,35950527,54,85005738-24,78600.0
4383,2024-02-16,매수,1151800.0,6557703,13,64729240-98,9970.0
4384,2024-01-17,매수,6368400.0,17701805,61,84014318-87,9540.0
4385,2024-01-04,매수,2528000.0,14669227,80,05607883-867,29780.0
4386,2024-01-08,매수,1603900.0,22303176,43,0654-8904,375500.0
4387,2024-06-11,매수,8740000.0,73391447,23,64729240-98,5490.0
4388,2024-02-16,매수,1080640.0,87918518,88,5528-8893,175330.0
4389,2024-03-07,매수,3789500.0,32154937,11,08376139-511,457190.0
4390,2024-05-17,매수,7449300.0,2859286,93,2802-9928,105560.0
4391,2024-06-07,매수,4102800.0,19554937,78,244221-631765,328130.0
4392,2024-02-29,매수,172600.0,28889525,4,092–1787–1106-3,103140.0
4393,2024-01-30,매수,921150.0,74796194,23,99553245-649,5290.0
4394,2024-05-10,매수,411000.0,30641051,10,056–1027–4474-3,22100.0
4395,2024-05-14,매수,385200.0,69220954,9,083492-288398,990.0
4396,2024-02-13,매수,5907200.0,31679733,71,694-37-182774,32830.0
4397,2024-02-13,매수,193990.0,3983682,19,14909997-75,32640.0
4398,2024-02-01,매수,636230.0,52259105,61,10147790-77,32640.0
4399,2024-02-14,매수,1087500.0,56808277,5,3434-1848,58470.0
4400,2024-06-12,매수,12520500.0,84972640,85,458-66-048596,307950.0
4401,2024-02-20,매수,2918400.0,52357482,48,440–2737–3732-9,11210.0
4402,2024-04-25,매수,945000.0,5762445,45,951-49-138188,80.0
4403,2024-01-05,매수,430400.0,20255976,16,700–4796–6416-1,2790.0
4404,2024-03-14,매수,15048000.0,92719388,99,961–6628–4488-3,18670.0
4405,2024-05-29,매수,6519000.0,22337443,41,163990-515643,18260.0
4406,2024-03-20,매수,545820.0,34411328,66,234383-793053,42670.0
4407,2024-02-16,매수,11884500.0,24925146,57,879-08-306270,352820.0
4408,2024-04-09,매수,11886400.0,34455208,68,72481549-32,86280.0
4409,2024-03-08,매수,6932400.0,92148579,53,48315467-70,39490.0
4410,2024-02-26,매수,2676700.0,77292211,58,352-63-044077,253450.0
4411,2024-05-27,매수,793200.0,79883273,12,307782-878880,65350.0
4412,2024-02-07,매수,1338600.0,73178768,23,83008780-767,210.0
4413,2024-02-16,매수,1553940.0,7592032,97,601807-667632,272210.0
4414,2024-05-16,매수,205500.0,18037736,3,17791390-285,383310.0
4415,2024-04-15,매수,21825000.0,38138881,90,14685876-823,12330.0
4416,2024-02-01,매수,1113600.0,80580882,24,04084792-704,377300.0
4417,2024-03-19,매수,1760400.0,13424788,72,402-27-380980,214370.0
4418,2024-04-05,매수,1056690.0,99658577,59,245094-921679,85660.0
4419,2024-03-05,매수,6401100.0,83348233,57,77104574-44,329180.0
4420,2024-01-17,매수,855400.0,44829427,14,898–1091–7068-2,32830.0
4421,2024-04-25,매수,5130000.0,26537256,90,3592-5373,8770.0
4422,2024-04-11,매수,7424400.0,40702757,92,355–5187–7017-0,138040.0
4423,2024-02-19,매수,874000.0,27399857,20,9652-7015,8930.0
4424,2024-04-29,매수,1536000.0,19215196,24,874–2803–6164-0,139480.0
4425,2024-01-18,매수,1965600.0,36933409,36,41863502-49,47810.0
4426,2024-05-24,매수,2125000.0,92208688,10,21323484-639,36570.0
4427,2024-04-22,매수,1318000.0,77306189,20,373282-117191,71050.0
4428,2024-06-11,매수,2818800.0,6599161,72,423-57-633886,81660.0
4429,2024-05-30,매수,9750400.0,71393379,88,139-64-075145,11170.0
4430,2024-02-15,매수,5440000.0,93441967,80,924425-126548,267250.0
4431,2024-02-08,매수,4879200.0,44701644,76,8941-2601,39130.0
4432,2024-03-14,매수,2709000.0,74350160,43,57703722-844,25900.0
4433,2024-05-27,매수,1731660.0,77569432,98,40641290-281,294870.0
4434,2024-02-08,매수,526350.0,18840659,55,741–8841–6669-5,139130.0
4435,2024-06-07,매수,3825000.0,55652185,51,6960-4949,1720.0
4436,2024-05-21,매수,3183200.0,50649906,46,969963-624062,52690.0
4437,2024-03-07,매수,947200.0,63638674,32,885–8277–3291-6,36460.0
4438,2024-06-05,매수,1450100.0,88802910,34,42393350-99,78930.0
4439,2024-06-05,매수,15081000.0,99393285,33,651639-225834,4370.0
4440,2024-06-12,매수,1159680.0,41120586,64,287694-006381,272210.0
4441,2024-05-27,매수,2849000.0,59607078,14,435-56-352463,352820.0
4442,2024-05-16,매수,109250.0,36149119,5,0343-4625,3490.0
4443,2024-04-03,매수,1244100.0,39918439,78,045–4306–5399-6,11200.0
4444,2024-03-28,매수,3330000.0,85238445,36,107982-561868,326030.0
4445,2024-05-21,매수,11076300.0,39029719,93,421927-510305,145720.0
4446,2024-03-20,매수,11660400.0,8727777,79,184-36-446637,9150.0
4447,2024-05-14,매수,4008300.0,35882923,31,69109881-69,5300.0
4448,2024-04-12,매수,3059000.0,90429093,70,669–6108–3331-5,78930.0
4449,2024-03-05,매수,7227600.0,77560078,38,46044137-197,3230.0
4450,2024-04-17,매수,222000.0,88113503,4,4997-7015,4800.0
4451,2024-05-08,매수,6975000.0,25378890,45,624–3845–7089-8,66970.0
4452,2024-05-27,매수,2447200.0,51145254,14,08376139-511,140860.0
4453,2024-01-10,매수,9314100.0,55058867,79,503-26-176979,6280.0
4454,2024-04-19,매수,26917500.0,83045815,97,098425-572739,810.0
4455,2024-01-29,매수,4135800.0,72573822,61,24315858-488,328130.0
4456,2024-05-21,매수,533400.0,90496627,21,989–2611–3525-1,298380.0
4457,2024-04-09,매수,4080300.0,14491692,21,8480-7459,145020.0
4458,2024-02-01,매수,703700.0,57870346,31,582-07-993607,3490.0
4459,2024-03-25,매수,3778500.0,58664557,55,3373-9477,139480.0
4460,2024-02-16,매수,7145600.0,84082624,88,3373-9477,108320.0
4461,2024-02-05,매수,21776500.0,59731835,97,21972261-77,247540.0
4462,2024-06-12,매수,1785600.0,76731162,16,08376139-511,67160.0
4463,2024-04-25,매수,1125850.0,25304314,89,903827-599704,88980.0
4464,2024-05-02,매수,2925000.0,89445616,78,252-91-175889,16360.0
4465,2024-05-08,매수,633600.0,95487460,9,3800-5619,10950.0
4466,2024-03-27,매수,766500.0,95710236,3,9271-2143,58470.0
4467,2024-01-19,매수,3220000.0,49870432,56,775377-848582,8770.0
4468,2024-05-07,매수,1188300.0,78386482,34,91182812-209,36930.0
4469,2024-04-29,매수,1768200.0,97922431,84,37336133-67,3490.0
4470,2024-05-31,매수,2019200.0,38303905,64,44350100-96,9420.0
4471,2024-05-23,매수,5776800.0,60374591,87,00594065-78,23530.0
4472,2024-02-06,매수,5466800.0,35358623,79,35951516-802,10950.0
4473,2024-02-22,매수,2347650.0,81091892,47,489-72-229610,111770.0
4474,2024-05-09,매수,59000.0,44767931,1,386160-657670,21240.0
4475,2024-05-31,매수,1727800.0,82985098,53,0626-2624,178320.0
4476,2024-02-21,매수,18315000.0,42757140,45,24315858-488,373220.0
4477,2024-06-12,매수,4748800.0,80746710,28,07829656-64,11790.0
4478,2024-01-11,매수,8413400.0,57663195,62,340-88-306805,282330.0
4479,2024-03-22,매수,424000.0,34955463,50,435-56-352463,42670.0
4480,2024-05-24,매수,850200.0,58712791,26,831334-983196,222800.0
4481,2024-05-29,매수,2847400.0,65865515,46,04786625-909,141080.0
4482,2024-05-29,매수,1360000.0,6514385,34,439-68-064927,14820.0
4483,2024-05-24,매수,4765600.0,89288044,92,209-55-320679,17670.0
4484,2024-04-12,매수,41404000.0,3675559,88,156–9677–3386-0,10130.0
4485,2024-03-20,매수,5574200.0,643933,94,927-04-287479,12750.0
4486,2024-04-29,매수,1297350.0,39090280,93,749–4332–2027-8,24110.0
4487,2024-01-30,매수,480240.0,77757904,46,461–1760–0555-9,5940.0
4488,2024-05-30,매수,5559000.0,50611272,85,122-20-939201,383310.0
4489,2024-04-08,매수,17370.0,6540530,3,3595-1573,18880.0
4490,2024-03-11,매수,3781400.0,50690551,74,3536-3120,267270.0
4491,2024-03-15,매수,2572000.0,25066646,8,07890618-745,128940.0
4492,2024-02-02,매수,3065700.0,24972898,33,741–8841–6669-5,33780.0
4493,2024-05-29,매수,1562000.0,42255467,71,57453691-384,67310.0
4494,2024-02-01,매수,493000.0,52912449,5,88316447-41,121600.0
4495,2024-04-04,매수,1348500.0,96610306,29,41863502-49,84370.0
4496,2024-02-20,매수,812820.0,22416053,62,82009831-07,34230.0
4497,2024-01-08,매수,7258800.0,78271268,92,547-96-990197,328130.0
4498,2024-04-04,매수,19436000.0,31427085,86,7057-9657,5380.0
4499,2024-03-13,매수,538560.0,61665779,68,44447146-187,3620.0
4500,2024-06-11,매수,3096000.0,40369372,45,82755515-689,12510.0
4501,2024-04-03,매수,10256000.0,61293545,32,480-30-333809,457190.0
4502,2024-05-10,매수,1178400.0,21167358,48,751–0674–3749-3,298380.0
4503,2024-03-06,매수,2648600.0,90916429,17,525-54-367003,18670.0
4504,2024-04-15,매수,4722300.0,40136508,81,1541-8941,52690.0
4505,2024-05-30,매수,1153820.0,80500277,62,565–7440–0690-9,30000.0
4506,2024-03-08,매수,2172000.0,13953496,80,830646-493086,248070.0
4507,2024-04-03,매수,1435200.0,23056411,46,440–2737–3732-9,5850.0
4508,2024-03-22,매수,16750800.0,92812719,99,885–8277–3291-6,5070.0
4509,2024-01-18,매수,38350.0,52636178,5,837-19-308128,3620.0
4510,2024-04-11,매수,8844300.0,76458894,93,287694-006381,68760.0
4511,2024-03-19,매수,1253850.0,80077227,39,3692-4297,5850.0
4512,2024-06-10,매수,5762000.0,39151007,86,49316297-836,141080.0
4513,2024-04-08,매수,481500.0,60552409,9,898-11-715439,25900.0
4514,2024-05-09,매수,5076400.0,39108647,98,20802797-416,17670.0
4515,2024-02-19,매수,2270400.0,13352314,33,91631617-44,105560.0
4516,2024-05-16,매수,1115000.0,91945137,10,02850175-08,5830.0
4517,2024-05-16,매수,14410000.0,54540487,100,865–2221–8948-1,42700.0
4518,2024-01-11,매수,1144800.0,93774681,27,37336133-67,403870.0
4519,2024-01-26,매수,1614600.0,98474867,36,707-06-670577,86790.0
4520,2024-05-08,매수,1463200.0,88413028,31,27895971-919,5290.0
4521,2024-05-24,매수,10080000.0,14164839,84,9807-8795,270.0
4522,2024-04-01,매수,243810.0,21713531,86,26118039-624,88350.0
4523,2024-02-01,매수,1476600.0,89264943,23,541–3132–0225-2,250.0
4524,2024-05-13,매수,2373000.0,43402204,70,147-46-926332,240810.0
4525,2024-04-03,매수,854550.0,63807336,27,997–7686–9929-8,4020.0
4526,2024-02-02,매수,53253000.0,86849081,97,749–4332–2027-8,86520.0
4527,2024-02-05,매수,1784500.0,35805993,86,98806970-48,336260.0
4528,2024-03-26,매수,3842400.0,48827051,24,84014318-87,28260.0
4529,2024-04-19,매수,5561400.0,26532650,78,380–3880–9627-6,10620.0
